filename,width,height,class,xmin,ymin,xmax,ymax
positivos1326.jpg,227,227,person,20,1,188,227
positivos117.jpg,227,227,person,51,1,133,199
jtl39950.JPEG,672,376,person,264,6,358,333
jtl26870.JPEG,640,480,person,276,62,376,452
jtl51420.JPEG,672,376,person,309,15,381,360
jtl19470.JPEG,640,480,person,264,110,316,355
jtl26680.JPEG,640,480,person,295,48,395,438
jtl54570.JPEG,672,376,person,390,0,466,349
jtl23920.JPEG,640,480,person,296,60,378,386
jtl22380.JPEG,640,480,person,293,35,384,418
positivos881.jpg,227,227,person,41,1,189,227
jtl50070.JPEG,672,376,person,327,40,408,300
jtl30790.JPEG,640,480,person,366,40,466,430
jtl10440.JPEG,672,376,person,332,4,417,344
jtl35830.JPEG,672,376,person,300,36,381,354
jtl42460.JPEG,672,376,person,282,4,425,358
jtl14140.JPEG,672,376,person,314,13,413,340
positivos2175.jpg,227,227,person,25,1,196,206
jtl46160.JPEG,672,376,person,269,0,350,327
jtl4630.JPEG,640,480,person,194,34,294,424
jtl41790.JPEG,672,376,person,381,0,480,314
jtl16810.JPEG,640,480,person,281,33,381,423
jtl33460.JPEG,640,480,person,265,36,365,426
jtl44830.JPEG,672,376,person,273,25,349,303
jtl1990.JPEG,672,376,person,284,0,360,340
jtl45290.JPEG,672,376,person,166,0,251,336
positivos1285.jpg,227,227,person,95,1,204,227
jtl28040.JPEG,640,480,person,126,47,226,437
jtl37160.JPEG,672,376,person,282,27,354,300
jtl52920.JPEG,672,376,person,323,13,404,336
jtl25570.JPEG,640,480,person,269,31,372,408
positivos1291.jpg,227,227,person,97,1,160,195
jtl9300.JPEG,672,376,person,188,0,318,367
jtl53380.JPEG,672,376,person,278,0,377,323
jtl21070.JPEG,640,480,person,541,29,638,442
jtl24120.JPEG,640,480,person,264,56,346,409
positivos936.jpg,227,227,person,154,1,221,177
jtl48950.JPEG,672,376,person,282,19,376,337
jtl20420.JPEG,640,480,person,288,93,376,359
jtl8750.JPEG,672,376,person,278,18,359,305
jtl32030.JPEG,640,480,person,338,26,438,416
positivos922.jpg,227,227,person,139,1,227,227
jtl29410.JPEG,640,480,person,352,49,452,439
jtl41960.JPEG,672,376,person,363,13,439,291
positivos1520.jpg,227,227,person,1,1,140,227
jtl26910.JPEG,640,480,person,128,35,228,425
jtl51540.JPEG,672,376,person,333,0,387,332
jtl39830.JPEG,672,376,person,228,13,313,353
positivos2029.jpg,227,227,person,35,1,133,181
positivos711.jpg,227,227,person,71,1,227,227
jtl18140.JPEG,640,480,person,286,96,368,419
jtl38290.JPEG,672,376,person,323,13,444,345
jtl55040.JPEG,672,376,person,257,4,333,362
jtl15470.JPEG,640,480,person,277,44,377,434
jtl47450.JPEG,672,376,person,312,4,411,336
jtl30800.JPEG,640,480,person,309,26,409,416
positivos705.jpg,227,227,person,153,1,227,215
jtl11170.JPEG,672,376,person,206,0,296,358
jtl43150.JPEG,672,376,person,358,0,461,354
positivos1534.jpg,227,227,person,75,1,138,181
jtl46000.JPEG,672,376,person,291,10,367,288
jtl14020.JPEG,672,376,person,318,4,426,362
jtl42500.JPEG,672,376,person,211,0,319,363
jtl50110.JPEG,672,376,person,345,0,435,314
positivos739.jpg,227,227,person,173,1,227,184
jtl54410.JPEG,672,376,person,285,12,361,317
positivos1508.jpg,227,227,person,96,1,217,222
jtl19510.JPEG,640,480,person,453,38,550,421
jtl49870.JPEG,672,376,person,314,9,395,332
jtl21500.JPEG,640,480,person,280,59,365,412
jtl9670.JPEG,672,376,person,264,0,367,367
positivos1087.jpg,227,227,person,1,1,120,227
jtl25000.JPEG,640,480,person,325,1,434,453
jtl28530.JPEG,640,480,person,116,13,216,403
jtl37410.JPEG,672,376,person,358,36,434,282
positivos1093.jpg,227,227,person,1,1,112,227
jtl33110.JPEG,640,480,person,245,37,345,427
jtl1210.JPEG,672,376,person,300,52,358,321
jtl29160.JPEG,640,480,person,297,1,397,391
jtl36040.JPEG,672,376,person,278,9,359,332
jtl16390.JPEG,640,480,person,138,51,238,441
jtl5710.JPEG,640,480,person,346,18,446,408
jtl32540.JPEG,640,480,person,248,42,348,432
jtl12690.JPEG,672,376,person,273,4,376,340
jtl45910.JPEG,672,376,person,300,31,376,309
jtl8220.JPEG,672,376,person,237,13,327,340
jtl20150.JPEG,640,480,person,517,44,614,457
jtl49680.JPEG,672,376,person,345,0,421,327
jtl24450.JPEG,640,480,person,283,2,392,451
jtl9880.JPEG,672,376,person,426,0,502,367
jtl34870.JPEG,672,376,person,215,0,314,345
jtl43420.JPEG,672,376,person,385,22,461,277
jtl6580.JPEG,640,480,person,300,37,400,427
positivos1044.jpg,227,227,person,47,1,180,227
positivos1044.jpg,227,227,person,16,1,132,221
jtl11400.JPEG,672,376,person,287,13,390,345
positivos513.jpg,227,227,person,15,1,144,227
positivos275.jpg,227,227,person,36,1,158,227
jtl47120.JPEG,672,376,person,318,0,421,332
jtl2080.JPEG,672,376,person,148,75,170,299
positivos1722.jpg,227,227,person,164,1,226,227
jtl55530.JPEG,672,376,person,336,9,399,305
jtl22960.JPEG,640,480,person,309,68,409,403
positivos1736.jpg,227,227,person,10,1,108,153
positivos261.jpg,227,227,person,17,1,116,227
jtl18430.JPEG,640,480,person,269,47,366,430
jtl51030.JPEG,672,376,person,355,13,422,318
jtl26290.JPEG,640,480,person,228,62,328,452
jtl19060.JPEG,640,480,person,91,9,197,416
jtl54160.JPEG,672,376,person,287,4,408,336
jtl22790.JPEG,640,480,person,269,38,357,415
jtl38910.JPEG,672,376,person,318,22,394,322
jtl10050.JPEG,672,376,person,317,0,407,367
jtl30380.JPEG,640,480,person,309,3,409,393
jtl42070.JPEG,672,376,person,408,22,484,277
jtl14550.JPEG,672,376,person,215,0,330,367
jtl34680.JPEG,672,376,person,242,0,336,349
jtl46570.JPEG,672,376,person,112,18,220,314
jtl44400.JPEG,672,376,person,291,0,390,314
positivos2202.jpg,227,227,person,83,15,138,194
jtl16420.JPEG,640,480,person,165,58,265,448
jtl40100.JPEG,672,376,person,309,10,385,328
jtl12120.JPEG,672,376,person,340,9,412,349
jtl52510.JPEG,672,376,person,296,0,390,318
positivos1079.jpg,227,227,person,65,1,170,227
jtl8590.JPEG,672,376,person,255,4,345,313
jtl49130.JPEG,672,376,person,311,0,392,327
jtl56010.JPEG,672,376,person,291,0,372,345
positivos248.jpg,227,227,person,139,15,183,169
positivos248.jpg,227,227,person,139,15,187,173
positivos260.jpg,227,227,person,169,1,227,196
positivos1051.jpg,227,227,person,38,1,224,227
jtl48560.JPEG,672,376,person,318,27,417,332
positivos506.jpg,227,227,person,1,1,77,200
jtl20810.JPEG,640,480,person,295,57,383,425
jtl28280.JPEG,640,480,person,287,34,387,424
jtl45050.JPEG,672,376,person,278,0,372,349
positivos1045.jpg,227,227,person,73,1,213,227
positivos1723.jpg,227,227,person,66,1,205,227
jtl13570.JPEG,672,376,person,363,0,460,367
jtl36900.JPEG,672,376,person,381,18,457,273
jtl41550.JPEG,672,376,person,259,3,356,330
positivos274.jpg,227,227,person,1,3,40,180
jtl51970.JPEG,672,376,person,382,40,467,309
jtl26520.JPEG,640,480,person,247,35,347,425
positivos1910.jpg,227,227,person,85,1,211,227
jtl22020.JPEG,640,480,person,351,26,451,406
jtl30430.JPEG,640,480,person,31,59,128,380
jtl47860.JPEG,672,376,person,330,3,420,330
jtl7660.JPEG,672,376,person,314,54,372,287
jtl15840.JPEG,640,480,person,135,58,235,448
jtl34130.JPEG,640,480,person,275,39,375,429
jtl6230.JPEG,640,480,person,300,34,400,424
jtl720.JPEG,672,376,person,305,63,363,309
jtl43390.JPEG,672,376,person,323,0,413,336
jtl31060.JPEG,640,480,person,299,9,399,399
jtl2730.JPEG,672,376,person,394,0,484,367
jtl47690.JPEG,672,376,person,354,21,466,281
jtl10910.JPEG,672,376,person,336,0,439,363
jtl42930.JPEG,672,376,person,323,18,399,336
jtl7890.JPEG,672,376,person,224,27,291,305
positivos1086.jpg,227,227,person,31,1,162,227
jtl55280.JPEG,672,376,person,284,3,374,348
jtl27170.JPEG,640,480,person,277,38,377,428
jtl51780.JPEG,672,376,person,318,19,417,324
jtl19920.JPEG,640,480,person,265,34,377,417
jtl23470.JPEG,640,480,person,131,7,252,453
positivos1938.jpg,227,227,person,56,1,223,227
jtl24690.JPEG,640,480,person,410,6,558,479
jtl21930.JPEG,640,480,person,211,19,302,420
jtl20390.JPEG,640,480,person,256,45,353,422
positivos1509.jpg,227,227,person,1,1,100,227
jtl32780.JPEG,640,480,person,283,47,383,437
jtl12450.JPEG,672,376,person,323,0,426,367
jtl37820.JPEG,672,376,person,372,4,471,331
jtl40470.JPEG,672,376,person,290,16,375,321
positivos2014.jpg,227,227,person,71,1,227,227
jtl36280.JPEG,672,376,person,305,54,381,300
jtl16150.JPEG,640,480,person,280,46,380,436
jtl44170.JPEG,672,376,person,273,0,389,336
jtl41020.JPEG,672,376,person,291,13,376,353
jtl4180.JPEG,640,480,person,249,34,349,424
positivos704.jpg,227,227,person,50,1,227,227
jtl13000.JPEG,672,376,person,300,9,407,358
positivos1253.jpg,227,227,person,149,98,161,134
jtl45520.JPEG,672,376,person,193,4,301,367
jtl32970.JPEG,640,480,person,261,20,361,410
positivos1535.jpg,227,227,person,55,1,170,226
jtl17500.JPEG,640,480,person,240,44,340,434
jtl48010.JPEG,672,376,person,367,109,461,333
positivos2028.jpg,227,227,person,22,1,227,227
jtl24860.JPEG,640,480,person,321,117,382,362
jtl53430.JPEG,672,376,person,302,45,374,314
positivos1247.jpg,227,227,person,3,1,91,206
positivos710.jpg,227,227,person,40,1,114,194
jtl3610.JPEG,672,376,person,302,36,360,345
positivos923.jpg,227,227,person,61,1,199,227
jtl14790.JPEG,672,376,person,282,0,385,367
jtl43810.JPEG,672,376,person,349,0,457,296
jtl34440.JPEG,672,376,person,309,13,408,367
jtl7310.JPEG,672,376,person,278,0,359,318
jtl10290.JPEG,672,376,person,296,0,399,367
jtl30140.JPEG,640,480,person,279,22,379,412
jtl18800.JPEG,640,480,person,281,87,363,407
jtl22550.JPEG,640,480,person,480,3,592,440
jtl55900.JPEG,672,376,person,300,40,367,300
jtl39170.JPEG,672,376,person,222,0,312,340
positivos937.jpg,227,227,person,156,3,224,179
positivos1290.jpg,227,227,person,1,1,84,226
jtl23100.JPEG,640,480,person,290,71,384,385
jtl50850.JPEG,672,376,person,363,13,430,318
jtl38520.JPEG,672,376,person,318,0,381,282
jtl35010.JPEG,672,376,person,358,0,470,300
jtl2240.JPEG,672,376,person,114,6,190,346
jtl46940.JPEG,672,376,person,300,4,358,349
jtl6740.JPEG,640,480,person,297,34,397,424
jtl14960.JPEG,672,376,person,278,0,381,367
jtl44010.JPEG,672,376,person,269,0,412,354
jtl16030.JPEG,640,480,person,243,91,343,481
positivos894.jpg,227,227,person,38,1,113,206
positivos2174.jpg,227,227,person,20,1,142,197
jtl37940.JPEG,672,376,person,406,4,500,309
jtl40510.JPEG,672,376,person,371,21,441,294
jtl28860.JPEG,640,480,person,342,30,442,420
positivos1469.jpg,227,227,person,1,1,196,227
jtl52100.JPEG,672,376,person,355,0,458,332
positivos2160.jpg,227,227,person,119,1,227,195
positivos658.jpg,227,227,person,8,1,95,195
jtl21850.JPEG,640,480,person,206,1,318,444
positivos670.jpg,227,227,person,108,2,180,173
positivos1327.jpg,227,227,person,113,1,227,227
jtl53550.JPEG,672,376,person,311,4,410,309
positivos1441.jpg,227,227,person,66,1,184,209
positivos2148.jpg,227,227,person,17,1,122,227
jtl48170.JPEG,672,376,person,390,0,480,318
positivos116.jpg,227,227,person,67,1,145,219
jtl28690.JPEG,640,480,person,307,5,407,395
positivos102.jpg,227,227,person,83,1,198,227
positivos1455.jpg,227,227,person,1,1,155,227
jtl45440.JPEG,672,376,person,376,36,448,278
jtl32810.JPEG,640,480,person,246,42,346,432
jtl13160.JPEG,672,376,person,233,0,339,370
positivos1333.jpg,227,227,person,1,1,55,181
positivos664.jpg,227,227,person,1,1,35,227
jtl41140.JPEG,672,376,person,267,34,343,330
jtl39010.JPEG,672,376,person,381,0,466,296
jtl26130.JPEG,640,480,person,273,62,373,452
jtl22430.JPEG,640,480,person,313,35,413,418
jtl55860.JPEG,672,376,person,305,0,421,332
jtl18960.JPEG,640,480,person,217,20,302,418
jtl30020.JPEG,640,480,person,338,44,438,434
jtl7270.JPEG,672,376,person,358,22,425,300
jtl43970.JPEG,672,376,person,273,18,372,327
jtl34520.JPEG,672,376,person,202,0,332,345
jtl11950.JPEG,672,376,person,327,0,435,367
jtl3770.JPEG,640,480,person,277,23,377,413
jtl43780.JPEG,672,376,person,318,18,417,309
jtl14800.JPEG,672,376,person,193,4,323,362
jtl330.JPEG,672,376,person,246,31,318,318
jtl6620.JPEG,640,480,person,301,34,401,424
jtl3980.JPEG,640,480,person,339,29,439,419
jtl47280.JPEG,672,376,person,323,22,390,345
jtl2320.JPEG,672,376,person,296,31,354,340
jtl35170.JPEG,672,376,person,492,0,585,305
jtl38440.JPEG,672,376,person,251,9,332,332
jtl50930.JPEG,672,376,person,345,75,417,326
jtl27560.JPEG,640,480,person,283,62,383,452
jtl51390.JPEG,672,376,person,293,0,360,323
jtl23060.JPEG,640,480,person,252,64,334,384
jtl24280.JPEG,640,480,person,200,65,291,436
jtl56170.JPEG,672,376,person,300,9,421,341
jtl49050.JPEG,672,376,person,469,0,559,367
jtl20780.JPEG,640,480,person,335,0,483,473
jtl25820.JPEG,640,480,person,348,59,445,442
jtl52470.JPEG,672,376,person,337,0,418,345
jtl12040.JPEG,672,376,person,363,0,466,363
jtl32390.JPEG,640,480,person,302,36,402,426
jtl36690.JPEG,672,376,person,287,0,381,323
jtl33930.JPEG,640,480,person,279,36,379,426
positivos314.jpg,227,227,person,1,1,115,227
jtl4590.JPEG,640,480,person,268,33,368,423
jtl41430.JPEG,672,376,person,318,0,394,323
jtl29940.JPEG,640,480,person,272,22,372,412
jtl13410.JPEG,672,376,person,314,0,413,323
jtl45130.JPEG,672,376,person,332,0,426,314
jtl17110.JPEG,640,480,person,251,46,351,436
positivos472.jpg,227,227,person,105,1,227,227
jtl48400.JPEG,672,376,person,355,4,476,336
positivos1131.jpg,227,227,person,1,1,42,227
positivos1657.jpg,227,227,person,59,1,167,178
jtl53020.JPEG,672,376,person,517,1,620,333
positivos1864.jpg,227,227,person,99,1,216,203
jtl34050.JPEG,640,480,person,248,42,348,432
jtl14380.JPEG,672,376,person,293,0,392,367
jtl15920.JPEG,640,480,person,273,33,373,423
jtl7700.JPEG,672,376,person,282,25,363,312
jtl10680.JPEG,672,376,person,324,13,437,358
positivos499.jpg,227,227,person,79,1,181,227
jtl22140.JPEG,640,480,person,191,19,288,432
positivos1870.jpg,227,227,person,43,1,227,227
jtl39560.JPEG,672,376,person,237,9,322,354
jtl51810.JPEG,672,376,person,324,13,405,340
jtl26440.JPEG,640,480,person,159,35,259,425
positivos1858.jpg,227,227,person,135,1,227,227
jtl23510.JPEG,640,480,person,280,64,368,402
jtl54940.JPEG,672,376,person,340,0,412,332
positivos1680.jpg,227,227,person,31,1,179,227
jtl19840.JPEG,640,480,person,275,1,384,450
jtl38130.JPEG,672,376,person,287,46,368,306
jtl27010.JPEG,640,480,person,302,62,402,452
jtl42850.JPEG,672,376,person,329,13,401,291
jtl35400.JPEG,672,376,person,269,0,350,327
jtl10870.JPEG,672,376,person,287,0,390,367
jtl2650.JPEG,672,376,person,275,22,347,304
jtl31100.JPEG,640,480,person,282,23,382,413
jtl6350.JPEG,640,480,person,358,53,458,443
jtl640.JPEG,672,376,person,49,4,161,344
jtl43580.JPEG,672,376,person,218,0,318,346
jtl130.JPEG,672,376,person,287,70,345,294
jtl31670.JPEG,640,480,person,321,12,421,402
positivos1682.jpg,227,227,person,58,1,172,179
jtl35370.JPEG,672,376,person,370,31,446,310
jtl55490.JPEG,672,376,person,384,15,496,275
jtl18590.JPEG,640,480,person,264,20,352,439
jtl38640.JPEG,672,376,person,273,9,363,367
jtl27760.JPEG,640,480,person,317,35,417,425
jtl51190.JPEG,672,376,person,273,6,372,342
jtl23260.JPEG,640,480,person,211,84,293,371
jtl39210.JPEG,672,376,person,260,9,341,332
jtl26330.JPEG,640,480,person,120,35,220,425
positivos1866.jpg,227,227,person,1,1,137,227
jtl22630.JPEG,640,480,person,283,13,401,405
jtl27990.JPEG,640,480,person,302,62,402,452
jtl30220.JPEG,640,480,person,308,33,408,423
jtl7070.JPEG,672,376,person,349,27,412,309
jtl34720.JPEG,672,376,person,264,0,358,349
jtl31880.JPEG,640,480,person,308,8,408,398
jtl3570.JPEG,672,376,person,305,4,399,358
positivos1127.jpg,227,227,person,1,1,39,227
jtl53750.JPEG,672,376,person,360,0,441,345
positivos1899.jpg,227,227,person,153,1,227,227
positivos1641.jpg,227,227,person,105,1,178,143
positivos316.jpg,227,227,person,72,1,128,180
jtl17660.JPEG,640,480,person,291,36,391,426
jtl28490.JPEG,640,480,person,308,15,408,405
jtl5840.JPEG,640,480,person,221,34,321,424
positivos1655.jpg,227,227,person,83,1,227,227
jtl13360.JPEG,672,376,person,309,0,412,340
jtl41340.JPEG,672,376,person,345,18,433,318
jtl44210.JPEG,672,376,person,282,0,363,323
jtl16230.JPEG,640,480,person,203,53,303,443
jtl40710.JPEG,672,376,person,394,13,470,268
jtl17890.JPEG,640,480,person,259,36,359,426
jtl12730.JPEG,672,376,person,305,0,435,367
jtl8380.JPEG,672,376,person,296,31,377,313
jtl52300.JPEG,672,376,person,282,25,367,330
positivos458.jpg,227,227,person,41,1,172,227
jtl49720.JPEG,672,376,person,345,24,403,302
jtl9920.JPEG,672,376,person,336,9,444,358
jtl23710.JPEG,640,480,person,295,71,377,412
positivos19.jpg,227,227,person,130,1,226,193
positivos2189.jpg,227,227,person,81,1,198,227
jtl38330.JPEG,672,376,person,291,9,372,332
jtl27210.JPEG,640,480,person,213,47,313,437
jtl35600.JPEG,672,376,person,290,4,384,331
jtl2450.JPEG,672,376,person,293,21,369,361
jtl31300.JPEG,640,480,person,310,28,410,418
jtl440.JPEG,672,376,person,317,73,371,293
jtl6150.JPEG,640,480,person,372,34,472,424
jtl3000.JPEG,672,376,person,0,0,0,0
jtl14180.JPEG,672,376,person,314,9,422,367
jtl7500.JPEG,672,376,person,312,0,393,314
jtl10480.JPEG,672,376,person,363,0,453,367
jtl30750.JPEG,640,480,person,20,78,117,399
positivos855.jpg,227,227,person,35,1,164,227
positivos699.jpg,227,227,person,6,1,122,227
positivos841.jpg,227,227,person,1,12,34,170
jtl22340.JPEG,640,480,person,247,91,311,393
jtl39760.JPEG,672,376,person,314,0,426,354
jtl26640.JPEG,640,480,person,351,62,451,452
positivos114.jpg,227,227,person,71,1,119,177
jtl4790.JPEG,640,480,person,335,34,435,424
jtl41630.JPEG,672,376,person,272,0,383,312
jtl13610.JPEG,672,376,person,336,0,421,367
jtl44990.JPEG,672,376,person,184,4,305,367
positivos1443.jpg,227,227,person,13,1,134,227
jtl1830.JPEG,672,376,person,300,0,381,363
positivos1325.jpg,227,227,person,91,1,226,225
jtl45330.JPEG,672,376,person,332,0,417,340
jtl17310.JPEG,640,480,person,352,53,452,443
positivos666.jpg,227,227,person,36,15,83,176
jtl52880.JPEG,672,376,person,403,4,506,322
jtl8800.JPEG,672,376,person,311,40,401,331
positivos1457.jpg,227,227,person,1,1,178,227
jtl53220.JPEG,672,376,person,314,18,404,341
jtl24080.JPEG,640,480,person,16,1,137,471
jtl49250.JPEG,672,376,person,354,0,435,318
jtl20580.JPEG,640,480,person,248,3,366,452
positivos1319.jpg,227,227,person,1,1,118,227
jtl52670.JPEG,672,376,person,334,22,397,318
jtl32190.JPEG,640,480,person,292,47,392,437
jtl12240.JPEG,672,376,person,323,4,426,367
jtl40260.JPEG,672,376,person,385,54,452,291
jtl36490.JPEG,672,376,person,372,0,471,314
jtl16740.JPEG,640,480,person,317,46,417,436
jtl4960.JPEG,640,480,person,172,29,272,419
jtl44760.JPEG,672,376,person,281,3,375,317
jtl520.JPEG,672,376,person,266,19,342,359
jtl43190.JPEG,672,376,person,303,4,388,318
jtl31260.JPEG,640,480,person,280,0,380,390
jtl2530.JPEG,672,376,person,314,54,372,278
jtl47490.JPEG,672,376,person,367,4,457,322
jtl35760.JPEG,672,376,person,399,18,474,272
positivos1292.jpg,227,227,person,150,6,209,176
jtl55080.JPEG,672,376,person,299,4,380,331
positivos909.jpg,227,227,person,97,23,159,169
jtl27370.JPEG,640,480,person,282,62,382,452
jtl38250.JPEG,672,376,person,448,4,542,309
jtl18180.JPEG,640,480,person,326,29,417,412
jtl51580.JPEG,672,376,person,320,0,401,327
jtl26720.JPEG,640,480,person,119,48,219,438
jtl39600.JPEG,672,376,person,314,18,408,341
jtl23880.JPEG,640,480,person,296,18,414,425
jtl22220.JPEG,640,480,person,245,47,330,400
jtl30630.JPEG,640,480,person,268,17,368,407
positivos935.jpg,227,227,person,117,1,223,210
jtl35990.JPEG,672,376,person,278,0,369,349
jtl34330.JPEG,672,376,person,323,0,399,323
jtl3160.JPEG,672,376,person,260,10,336,350
jtl53340.JPEG,672,376,person,203,31,275,340
positivos1537.jpg,227,227,person,26,1,224,227
positivos1251.jpg,227,227,person,1,1,99,226
jtl48760.JPEG,672,376,person,340,24,398,302
jtl28080.JPEG,640,480,person,285,38,385,428
jtl17270.JPEG,640,480,person,256,36,356,426
jtl45250.JPEG,672,376,person,332,36,413,318
positivos1245.jpg,227,227,person,35,1,151,227
jtl1950.JPEG,672,376,person,275,16,351,356
jtl13770.JPEG,672,376,person,336,0,457,367
positivos1523.jpg,227,227,person,1,1,122,227
jtl41750.JPEG,672,376,person,260,0,359,363
jtl44600.JPEG,672,376,person,264,9,345,296
jtl13980.JPEG,672,376,person,327,4,435,362
jtl4800.JPEG,640,480,person,238,34,338,424
jtl16620.JPEG,640,480,person,98,42,198,432
jtl12320.JPEG,672,376,person,314,22,395,358
jtl52710.JPEG,672,376,person,299,54,371,291
positivos1279.jpg,227,227,person,81,1,153,217
jtl8790.JPEG,672,376,person,284,13,378,340
jtl48990.JPEG,672,376,person,336,4,408,318
jtl49330.JPEG,672,376,person,288,49,342,295
jtl23300.JPEG,640,480,person,266,112,318,357
jtl27600.JPEG,640,480,person,369,62,469,452
jtl38720.JPEG,672,376,person,315,4,400,322
jtl35210.JPEG,672,376,person,327,31,408,313
jtl2040.JPEG,672,376,person,0,0,0,0
jtl31710.JPEG,640,480,person,282,24,382,414
jtl6540.JPEG,640,480,person,182,34,282,424
jtl3410.JPEG,672,376,person,294,33,363,332
jtl14590.JPEG,672,376,person,278,0,377,367
jtl7110.JPEG,672,376,person,273,19,340,304
jtl10090.JPEG,672,376,person,327,0,414,367
positivos289.jpg,227,227,person,10,9,63,175
positivos1906.jpg,227,227,person,79,1,227,227
jtl22750.JPEG,640,480,person,319,28,419,420
jtl26250.JPEG,640,480,person,159,35,259,425
jtl39370.JPEG,672,376,person,336,40,426,312
jtl41220.JPEG,672,376,person,314,22,395,331
jtl4380.JPEG,640,480,person,296,19,396,409
positivos1053.jpg,227,227,person,1,1,138,226
jtl13200.JPEG,672,376,person,326,0,420,363
jtl45720.JPEG,672,376,person,278,0,363,340
positivos1735.jpg,227,227,person,89,1,150,126
jtl5920.JPEG,640,480,person,309,40,409,430
jtl17700.JPEG,640,480,person,245,44,345,434
jtl40880.JPEG,672,376,person,260,9,345,327
jtl48210.JPEG,672,376,person,309,12,381,312
positivos276.jpg,227,227,person,25,4,81,185
positivos1047.jpg,227,227,person,1,1,134,226
positivos510.jpg,227,227,person,140,1,205,177
jtl9840.JPEG,672,376,person,305,0,404,345
jtl24490.JPEG,640,480,person,184,42,266,410
jtl49640.JPEG,672,376,person,284,13,365,340
positivos538.jpg,227,227,person,142,1,227,227
positivos2200.jpg,227,227,person,102,1,189,198
jtl52260.JPEG,672,376,person,296,0,386,358
jtl12650.JPEG,672,376,person,333,0,464,367
jtl32580.JPEG,640,480,person,238,37,338,427
jtl40670.JPEG,672,376,person,340,40,416,286
jtl36080.JPEG,672,376,person,273,33,354,293
jtl46200.JPEG,672,376,person,291,27,363,300
jtl910.JPEG,672,376,person,169,31,227,327
jtl14220.JPEG,672,376,person,308,4,407,349
jtl42700.JPEG,672,376,person,260,0,336,273
jtl15880.JPEG,640,480,person,263,36,363,426
jtl2900.JPEG,672,376,person,291,3,367,343
jtl10720.JPEG,672,376,person,439,0,533,367
positivos1708.jpg,227,227,person,27,1,178,227
positivos2201.jpg,227,227,person,46,1,224,227
jtl19710.JPEG,640,480,person,326,75,408,395
jtl51740.JPEG,672,376,person,321,36,384,323
positivos277.jpg,227,227,person,61,1,227,227
positivos511.jpg,227,227,person,70,1,141,188
jtl38090.JPEG,672,376,person,305,4,417,362
jtl18340.JPEG,640,480,person,181,39,263,407
jtl55240.JPEG,672,376,person,367,108,461,332
positivos1046.jpg,227,227,person,84,1,146,192
jtl7850.JPEG,672,376,person,290,31,384,345
jtl15670.JPEG,640,480,person,199,40,299,430
positivos505.jpg,227,227,person,126,1,227,227
jtl47650.JPEG,672,376,person,375,3,478,335
jtl43350.JPEG,672,376,person,231,0,325,370
positivos1734.jpg,227,227,person,157,1,227,212
jtl24320.JPEG,640,480,person,85,18,212,425
positivos1907.jpg,227,227,person,92,1,145,116
positivos288.jpg,227,227,person,21,1,133,227
jtl8550.JPEG,672,376,person,349,27,416,305
jtl25980.JPEG,640,480,person,219,48,331,419
jtl32230.JPEG,640,480,person,294,47,394,437
jtl5060.JPEG,640,480,person,288,24,388,414
jtl29610.JPEG,640,480,person,288,27,388,417
jtl36730.JPEG,672,376,person,296,0,381,340
jtl1560.JPEG,672,376,person,121,0,197,363
jtl33890.JPEG,640,480,person,246,42,346,432
jtl41590.JPEG,672,376,person,242,0,341,363
jtl33660.JPEG,640,480,person,160,36,260,426
jtl45090.JPEG,672,376,person,336,27,448,359
positivos1085.jpg,227,227,person,6,1,103,227
jtl28240.JPEG,640,480,person,298,9,398,399
jtl37360.JPEG,672,376,person,227,0,311,340
jtl25770.JPEG,640,480,person,242,23,354,454
jtl9100.JPEG,672,376,person,202,0,336,367
jtl53180.JPEG,672,376,person,309,22,381,354
jtl21270.JPEG,640,480,person,317,65,387,391
jtl26090.JPEG,640,480,person,307,35,407,425
jtl19260.JPEG,640,480,person,308,102,381,377
jtl54360.JPEG,672,376,person,340,9,421,327
jtl22590.JPEG,640,480,person,348,86,421,382
jtl50660.JPEG,672,376,person,291,4,412,336
jtl30180.JPEG,640,480,person,410,24,510,414
jtl10250.JPEG,672,376,person,399,7,471,347
jtl6970.JPEG,672,376,person,300,36,385,314
jtl34480.JPEG,672,376,person,399,18,471,296
jtl14750.JPEG,672,376,person,327,0,412,367
jtl43620.JPEG,672,376,person,296,0,377,318
jtl6780.JPEG,672,376,person,261,31,346,304
jtl11600.JPEG,672,376,person,287,22,372,345
jtl46980.JPEG,672,376,person,350,0,471,332
jtl47320.JPEG,672,376,person,314,7,404,330
jtl2280.JPEG,672,376,person,288,48,351,321
positivos1522.jpg,227,227,person,33,1,227,227
jtl15300.JPEG,672,376,person,326,4,429,367
jtl55730.JPEG,672,376,person,314,31,390,309
jtl50890.JPEG,672,376,person,352,4,455,336
jtl51230.JPEG,672,376,person,326,4,380,336
jtl1010.JPEG,672,376,person,0,0,0,0
jtl29360.JPEG,640,480,person,306,41,406,431
jtl16190.JPEG,640,480,person,267,44,367,434
jtl36240.JPEG,672,376,person,363,18,457,300
jtl5510.JPEG,640,480,person,298,40,398,430
jtl12490.JPEG,672,376,person,294,3,390,334
jtl32740.JPEG,640,480,person,256,47,356,437
jtl8020.JPEG,672,376,person,291,24,372,302
jtl49480.JPEG,672,376,person,323,45,404,305
positivos920.jpg,227,227,person,82,1,227,227
